1,151,156.5,165.8,54.1,136.6,0.8799999952316284,-1,-1,-1
1,152,205.3,163.7,51.7,139.4,0.8700000047683716,-1,-1,-1
1,153,503.3,20.1,167.4,435.0,0.8700000047683716,-1,-1,-1
1,154,288.9,188.5,33.2,76.6,0.8199999928474426,-1,-1,-1
2,151,151.3,167.0,52.7,133.2,0.8899999856948853,-1,-1,-1
2,152,199.8,163.5,50.6,136.3,0.8799999952316284,-1,-1,-1
2,153,484.1,26.6,162.5,422.0,0.9200000166893005,-1,-1,-1
2,154,284.1,190.4,33.2,76.9,0.8299999833106995,-1,-1,-1
3,151,147.9,164.7,52.7,133.2,0.8899999856948853,-1,-1,-1
3,152,196.3,162.0,50.3,135.7,0.8899999856948853,-1,-1,-1
3,153,477.4,31.0,159.8,413.4,0.9200000166893005,-1,-1,-1
3,154,280.3,189.6,33.1,77.0,0.8500000238418579,-1,-1,-1
4,151,143.5,159.7,53.7,136.2,0.8799999952316284,-1,-1,-1
4,152,192.6,158.4,51.0,137.7,0.8799999952316284,-1,-1,-1
4,153,466.9,33.3,161.0,413.9,0.9200000166893005,-1,-1,-1
4,154,275.4,188.0,32.8,76.7,0.8600000143051147,-1,-1,-1
4,155,270.0,189.5,23.7,69.2,0.7300000190734863,-1,-1,-1
5,151,138.8,159.1,54.1,137.6,0.8799999952316284,-1,-1,-1
5,152,188.5,160.0,50.0,135.5,0.8799999952316284,-1,-1,-1
5,153,457.8,42.1,158.4,405.0,0.9100000262260437,-1,-1,-1
5,154,269.8,186.7,32.8,77.3,0.8399999737739563,-1,-1,-1
5,155,263.6,187.8,23.8,69.4,0.7699999809265137,-1,-1,-1
6,151,133.0,157.9,53.9,137.2,0.8899999856948853,-1,-1,-1
6,152,183.4,160.0,49.0,133.3,0.8600000143051147,-1,-1,-1
6,153,443.2,47.3,155.3,394.3,0.9200000166893005,-1,-1,-1
6,154,263.4,184.8,32.1,76.2,0.8500000238418579,-1,-1,-1
6,155,256.7,185.8,23.6,68.9,0.7300000190734863,-1,-1,-1
7,151,128.3,157.7,53.1,135.0,0.8799999952316284,-1,-1,-1
7,152,179.3,158.7,48.6,132.5,0.8799999952316284,-1,-1,-1
7,153,430.8,48.6,154.2,388.6,0.9300000071525574,-1,-1,-1
7,154,257.3,182.5,32.0,76.7,0.8100000023841858,-1,-1,-1
7,155,251.5,185.2,22.7,66.1,0.6899999976158142,-1,-1,-1
8,151,123.5,157.5,52.1,132.6,0.8899999856948853,-1,-1,-1
