1,218,1601.9,196.2,279.6,815.1,0.9200000166893005,-1,-1,-1
1,219,774.4,248.6,78.3,237.5,0.8999999761581421,-1,-1,-1
1,220,1164.4,276.6,57.9,150.7,0.8799999952316284,-1,-1,-1
1,221,166.3,254.6,99.4,247.7,0.8700000047683716,-1,-1,-1
1,222,865.4,270.3,55.4,148.9,0.8700000047683716,-1,-1,-1
1,223,130.3,284.8,83.4,212.7,0.8700000047683716,-1,-1,-1
1,224,1069.8,264.3,47.0,151.9,0.8600000143051147,-1,-1,-1
1,225,1221.0,269.1,36.2,121.1,0.8600000143051147,-1,-1,-1
1,226,939.0,276.6,48.2,137.4,0.8500000238418579,-1,-1,-1
1,227,37.8,285.4,35.3,97.0,0.8500000238418579,-1,-1,-1
1,228,545.7,282.4,45.2,112.1,0.8299999833106995,-1,-1,-1
1,229,383.9,246.5,95.2,247.1,0.8299999833106995,-1,-1,-1
1,230,602.7,284.6,38.6,120.4,0.8299999833106995,-1,-1,-1
1,231,1084.8,266.1,45.8,144.6,0.8100000023841858,-1,-1,-1
1,232,1010.7,286.9,22.9,54.2,0.7699999809265137,-1,-1,-1
1,233,758.2,286.7,22.9,67.0,0.7400000095367432,-1,-1,-1
1,234,667.8,279.9,38.6,112.7,0.7300000190734863,-1,-1,-1
1,235,690.7,281.8,38.6,111.5,0.7200000286102295,-1,-1,-1
2,218,1609.5,199.8,279.1,813.6,0.9300000071525574,-1,-1,-1
2,219,774.6,250.4,78.1,236.4,0.8799999952316284,-1,-1,-1
2,220,1168.1,278.2,57.7,150.1,0.8700000047683716,-1,-1,-1
2,221,168.2,257.5,98.4,245.1,0.8299999833106995,-1,-1,-1
2,222,868.0,270.3,55.7,149.4,0.8700000047683716,-1,-1,-1
2,223,129.7,285.8,85.2,217.5,0.8299999833106995,-1,-1,-1
2,224,1073.0,263.2,47.8,154.5,0.8500000238418579,-1,-1,-1
2,225,1222.1,271.1,36.0,120.7,0.8700000047683716,-1,-1,-1
2,226,941.2,278.2,48.0,136.9,0.8500000238418579,-1,-1,-1
2,227,36.8,284.3,37.3,102.3,0.8299999833106995,-1,-1,-1
2,228,547.6,283.0,46.6,115.6,0.8299999833106995,-1,-1,-1
2,229,384.6,247.8,95.4,247.6,0.8399999737739563,-1,-1,-1
2,230,604.9,286.3,39.7,123.7,0.8299999833106995,-1,-1,-1
2,231,1087.7,266.5,45.4,143.2,0.8100000023841858,-1,-1,-1
2,232,1012.8,287.7,22.9,54.2,0.7699999809265137,-1,-1,-1
2,233,760.7,288.6,23.0,67.3,0.7300000190734863,-1,-1,-1
2,234,666.1,282.0,40.9,119.5,0.6800000071525574,-1,-1,-1
2,235,690.7,283.6,38.4,111.0,0.6600000262260437,-1,-1,-1
3,218,1621.0,204.9,277.5,809.8,0.9399999976158142,-1,-1,-1
3,219,773.6,249.6,78.1,236.2,0.8799999952316284,-1,-1,-1
3,220,1170.6,277.5,57.8,150.5,0.8700000047683716,-1,-1,-1
3,221,164.1,257.1,99.4,247.5,0.8500000238418579,-1,-1,-1
3,222,868.5,269.6,56.5,151.4,0.8700000047683716,-1,-1,-1
3,223,123.9,284.6,86.9,221.1,0.8399999737739563,-1,-1,-1
3,224,1074.9,262.1,48.2,155.9,0.8500000238418579,-1,-1,-1
3,225,1224.6,270.1,36.6,122.4,0.8600000143051147,-1,-1,-1
3,226,942.6,278.6,47.7,136.0,0.8500000238418579,-1,-1,-1
3,227,37.1,283.2,37.0,101.3,0.8500000238418579,-1,-1,-1
3,228,549.9,283.2,45.7,113.6,0.8199999928474426,-1,-1,-1
3,229,383.3,247.2,96.4,250.2,0.8299999833106995,-1,-1,-1
3,230,605.4,285.3,40.0,124.8,0.8299999833106995,-1,-1,-1
3,231,1090.3,269.3,44.7,141.0,0.800000011920929,-1,-1,-1
3,232,1014.5,286.3,23.0,54.6,0.7699999809265137,-1,-1,-1
3,233,761.7,287.9,23.0,67.4,0.7300000190734863,-1,-1,-1
3,234,661.4,281.6,41.0,119.9,0.6000000238418579,-1,-1,-1
3,235,687.6,281.7,41.0,118.3,0.7099999785423279,-1,-1,-1
4,218,1637.2,212.7,275.4,805.1,0.9399999976158142,-1,-1,-1
4,219,771.0,250.3,79.1,238.6,0.8799999952316284,-1,-1,-1
4,220,1174.8,277.3,58.2,151.6,0.8799999952316284,-1,-1,-1
4,221,154.5,257.2,100.7,250.2,0.8500000238418579,-1,-1,-1
4,222,871.4,268.2,56.5,151.5,0.8700000047683716,-1,-1,-1
4,223,109.9,284.2,87.2,222.1,0.8500000238418579,-1,-1,-1
4,224,1078.2,263.4,48.2,155.8,0.8500000238418579,-1,-1,-1
4,225,1229.2,270.9,36.4,122.1,0.8600000143051147,-1,-1,-1
4,226,945.3,280.2,47.6,135.6,0.8399999737739563,-1,-1,-1
4,227,35.1,281.3,37.2,101.8,0.8299999833106995,-1,-1,-1
4,228,552.5,283.8,45.3,112.4,0.8199999928474426,-1,-1,-1
4,229,380.2,247.1,98.0,254.1,0.8299999833106995,-1,-1,-1
4,230,606.1,284.5,40.8,127.2,0.8299999833106995,-1,-1,-1
4,231,1092.3,268.7,44.9,141.2,0.8399999737739563,-1,-1,-1
4,232,1016.2,286.8,23.3,55.3,0.75,-1,-1,-1
4,233,762.4,287.9,23.0,67.4,0.7300000190734863,-1,-1,-1
4,234,655.3,280.5,41.9,122.6,0.699999988079071,-1,-1,-1
4,235,682.7,280.5,42.5,122.5,0.6800000071525574,-1,-1,-1
5,218,1647.5,217.7,274.6,804.7,0.9399999976158142,-1,-1,-1
5,219,768.0,250.7,79.4,238.8,0.8700000047683716,-1,-1,-1
5,220,1176.9,278.3,58.0,151.0,0.8799999952316284,-1,-1,-1
5,221,146.6,256.3,102.1,253.6,0.8500000238418579,-1,-1,-1
5,222,871.7,268.1,56.9,152.7,0.8700000047683716,-1,-1,-1
5,223,100.7,283.5,87.8,223.6,0.8500000238418579,-1,-1,-1
5,224,1079.9,264.6,47.7,154.3,0.8600000143051147,-1,-1,-1
5,225,1230.9,271.6,36.2,121.5,0.8600000143051147,-1,-1,-1
5,226,945.9,280.0,48.1,136.8,0.8399999737739563,-1,-1,-1
5,227,32.0,279.5,37.8,103.2,0.8299999833106995,-1,-1,-1
5,228,555.0,285.0,43.1,107.1,0.8199999928474426,-1,-1,-1
5,229,376.0,246.9,99.5,257.9,0.8399999737739563,-1,-1,-1
5,230,605.4,284.0,39.3,122.6,0.8199999928474426,-1,-1,-1
5,231,1093.8,269.6,44.8,140.9,0.8199999928474426,-1,-1,-1
5,232,1016.8,287.9,23.2,55.0,0.7699999809265137,-1,-1,-1
5,233,765.0,286.3,22.0,64.2,0.3100000023841858,-1,-1,-1
5,234,654.2,279.4,41.5,121.6,0.5799999833106995,-1,-1,-1
5,235,678.4,279.8,43.8,125.8,0.7200000286102295,-1,-1,-1
6,218,1655.2,219.1,273.6,804.7,0.9300000071525574,-1,-1,-1
6,219,764.4,251.2,80.3,241.0,0.8799999952316284,-1,-1,-1
6,220,1177.9,278.2,58.2,151.7,0.8700000047683716,-1,-1,-1
