1,217,1398.8,372.6,145.7,344.6,0.8899999856948853,-1,-1,-1
1,218,1155.5,302.6,188.3,498.5,0.8899999856948853,-1,-1,-1
1,219,1818.1,416.5,102.1,221.2,0.8899999856948853,-1,-1,-1
1,220,1683.1,526.2,78.2,197.2,0.8799999952316284,-1,-1,-1
1,221,973.4,324.6,204.3,526.7,0.8799999952316284,-1,-1,-1
1,222,1310.0,431.2,97.7,283.3,0.8799999952316284,-1,-1,-1
1,223,812.2,351.5,204.7,482.5,0.8700000047683716,-1,-1,-1
1,224,1537.4,419.2,103.0,285.1,0.8700000047683716,-1,-1,-1
1,225,1048.0,380.1,127.9,382.8,0.7900000214576721,-1,-1,-1
2,217,1401.5,373.0,144.9,343.1,0.8899999856948853,-1,-1,-1
2,218,1162.3,305.5,185.5,491.3,0.8999999761581421,-1,-1,-1
2,219,1818.5,419.4,101.2,219.0,0.8899999856948853,-1,-1,-1
2,220,1686.6,525.5,78.8,198.7,0.8799999952316284,-1,-1,-1
2,221,984.6,325.0,202.0,521.3,0.8799999952316284,-1,-1,-1
2,222,1313.1,432.0,97.8,283.3,0.8799999952316284,-1,-1,-1
2,223,818.9,347.1,207.2,489.2,0.8799999952316284,-1,-1,-1
2,224,1536.4,418.6,103.4,286.4,0.8700000047683716,-1,-1,-1
2,225,1055.2,379.7,124.4,372.8,0.7900000214576721,-1,-1,-1
3,217,1404.6,373.7,143.8,340.7,0.8899999856948853,-1,-1,-1
3,218,1171.1,306.7,185.0,490.1,0.8999999761581421,-1,-1,-1
3,219,1819.8,421.7,100.7,218.0,0.8899999856948853,-1,-1,-1
3,220,1690.7,528.1,78.8,198.3,0.8799999952316284,-1,-1,-1
3,221,988.5,327.5,203.1,525.2,0.8999999761581421,-1,-1,-1
3,222,1315.5,433.1,96.7,279.2,0.8899999856948853,-1,-1,-1
3,223,824.7,349.2,206.6,488.8,0.8899999856948853,-1,-1,-1
3,224,1537.1,418.9,103.3,286.3,0.8700000047683716,-1,-1,-1
3,225,1060.7,380.6,122.3,367.0,0.75,-1,-1,-1
4,217,1408.1,377.7,142.3,337.3,0.8899999856948853,-1,-1,-1
4,218,1176.4,308.9,183.7,487.0,0.8799999952316284,-1,-1,-1
4,219,1822.0,422.8,99.6,215.5,0.8999999761581421,-1,-1,-1
4,220,1696.5,532.0,77.8,195.4,0.8799999952316284,-1,-1,-1
4,221,1009.2,329.6,202.2,521.1,0.9100000262260437,-1,-1,-1
4,222,1322.4,430.4,96.4,277.9,0.8700000047683716,-1,-1,-1
4,223,844.8,349.5,202.0,480.6,0.8799999952316284,-1,-1,-1
4,224,1538.5,418.1,103.6,287.5,0.8700000047683716,-1,-1,-1
4,225,1070.9,384.2,126.2,378.5,0.6700000166893005,-1,-1,-1
5,217,1411.9,380.3,140.2,333.0,0.8999999761581421,-1,-1,-1
5,218,1180.7,310.5,182.7,486.4,0.8799999952316284,-1,-1,-1
5,219,1823.7,421.1,99.9,216.0,0.8899999856948853,-1,-1,-1
5,220,1701.9,531.9,78.0,195.8,0.8899999856948853,-1,-1,-1
5,221,1025.7,328.3,202.7,519.8,0.9100000262260437,-1,-1,-1
5,222,1324.8,428.5,96.8,279.5,0.8700000047683716,-1,-1,-1
5,223,860.1,348.6,199.8,479.3,0.8799999952316284,-1,-1,-1
5,224,1539.6,417.5,103.5,287.8,0.8700000047683716,-1,-1,-1
5,225,1082.0,382.3,125.6,376.3,0.6800000071525574,-1,-1,-1
6,217,1416.7,385.2,137.4,326.5,0.9100000262260437,-1,-1,-1
6,218,1192.8,317.7,175.9,470.0,0.8899999856948853,-1,-1,-1
6,219,1826.6,419.7,100.4,217.7,0.8999999761581421,-1,-1,-1
6,220,1705.8,529.8,78.6,197.3,0.8799999952316284,-1,-1,-1
6,221,1043.0,330.1,201.3,510.3,0.9100000262260437,-1,-1,-1
6,222,1330.8,428.0,96.6,278.2,0.8799999952316284,-1,-1,-1
6,223,874.7,348.7,198.4,482.3,0.8700000047683716,-1,-1,-1
6,224,1541.0,419.0,102.8,286.6,0.8899999856948853,-1,-1,-1
6,225,1054.5,362.2,134.5,403.7,0.6800000071525574,-1,-1,-1
7,217,1419.4,386.1,136.7,325.7,0.8999999761581421,-1,-1,-1
7,218,1201.6,322.3,172.7,462.3,0.8999999761581421,-1,-1,-1
7,219,1827.3,418.1,101.1,220.1,0.8799999952316284,-1,-1,-1
7,220,1709.5,529.7,78.8,197.8,0.8500000238418579,-1,-1,-1
7,221,1047.9,332.3,203.0,508.0,0.9300000071525574,-1,-1,-1
7,222,1335.5,428.4,97.1,279.1,0.8799999952316284,-1,-1,-1
7,223,883.4,345.2,194.3,478.3,0.8799999952316284,-1,-1,-1
7,224,1542.9,419.5,102.1,285.6,0.8799999952316284,-1,-1,-1
7,225,1054.5,362.2,134.5,403.7,0.6800000071525574,-1,-1,-1
8,217,1421.7,386.0,135.8,325.6,0.8999999761581421,-1,-1,-1
8,218,1210.5,317.9,174.3,467.6,0.8999999761581421,-1,-1,-1
8,219,1830.2,417.4,100.7,219.8,0.8899999856948853,-1,-1,-1
8,220,1712.5,526.8,79.9,200.4,0.8600000143051147,-1,-1,-1
8,221,1053.5,329.7,207.1,511.3,0.9200000166893005,-1,-1,-1
8,222,1339.8,429.5,96.7,276.3,0.8700000047683716,-1,-1,-1
8,223,891.5,345.3,189.1,472.4,0.8899999856948853,-1,-1,-1
8,224,1544.7,421.3,100.8,283.2,0.8799999952316284,-1,-1,-1
8,225,1054.5,362.2,134.5,403.7,0.6800000071525574,-1,-1,-1
9,217,1422.7,384.7,135.1,326.9,0.9100000262260437,-1,-1,-1
9,218,1219.4,315.3,175.1,470.0,0.8899999856948853,-1,-1,-1
9,219,1832.6,417.0,100.3,220.2,0.8799999952316284,-1,-1,-1
9,220,1720.3,525.2,82.3,203.2,0.8600000143051147,-1,-1,-1
9,221,1058.4,328.7,209.2,512.6,0.8899999856948853,-1,-1,-1
9,222,1346.5,430.7,96.8,274.9,0.8700000047683716,-1,-1,-1
9,223,903.6,342.8,187.5,473.6,0.8700000047683716,-1,-1,-1
9,224,1546.4,422.5,100.4,283.1,0.8899999856948853,-1,-1,-1
9,225,1054.5,362.2,134.5,403.7,0.6800000071525574,-1,-1,-1
10,217,1423.2,383.2,133.2,326.3,0.8999999761581421,-1,-1,-1
10,218,1225.2,315.5,174.6,468.6,0.8999999761581421,-1,-1,-1
10,219,1833.9,417.5,99.0,218.5,0.8899999856948853,-1,-1,-1
10,220,1726.0,526.7,83.2,201.8,0.8799999952316284,-1,-1,-1
10,221,1068.0,329.2,209.0,509.3,0.8899999856948853,-1,-1,-1
10,222,1349.7,428.3,98.6,277.9,0.8700000047683716,-1,-1,-1
10,223,916.2,344.2,185.4,469.4,0.8799999952316284,-1,-1,-1
10,224,1547.9,423.9,99.8,282.1,0.8899999856948853,-1,-1,-1
10,225,1054.5,362.2,134.5,403.7,0.6800000071525574,-1,-1,-1
11,217,1424.5,383.8,130.0,323.7,0.8999999761581421,-1,-1,-1
11,218,1236.2,317.3,172.8,463.4,0.9100000262260437,-1,-1,-1
11,219,1835.9,419.2,97.7,217.3,0.8799999952316284,-1,-1,-1
11,220,1730.5,529.0,83.8,200.6,0.8700000047683716,-1,-1,-1
11,221,1083.3,326.5,208.6,510.3,0.8999999761581421,-1,-1,-1
11,222,1356.9,432.7,97.6,272.0,0.8600000143051147,-1,-1,-1
11,223,934.6,346.9,184.0,464.1,0.8899999856948853,-1,-1,-1
11,224,1550.6,426.3,98.7,279.7,0.8700000047683716,-1,-1,-1
11,225,1084.2,333.5,131.1,397.3,0.6899999976158142,-1,-1,-1
12,217,1428.0,383.4,127.5,322.2,0.8899999856948853,-1,-1,-1
12,218,1245.3,317.9,172.3,462.2,0.9100000262260437,-1,-1,-1
12,219,1837.3,421.3,95.9,214.4,0.8799999952316284,-1,-1,-1
12,220,1731.8,529.6,84.8,200.8,0.8700000047683716,-1,-1,-1
12,221,1098.9,330.1,203.3,502.0,0.8799999952316284,-1,-1,-1
12,222,1360.6,432.3,98.5,271.5,0.8600000143051147,-1,-1,-1
